filename,source_scene,bounds,crs,center_lat,center_lon,date_time
Hard_Negative_S2B_MSIL2A_20230428T164849_R026_T15RVP_20240901T042359_30.26_-93.89_image_l2a.tif,S2B_MSIL2A_20230428T164849_R026_T15RVP_20240901T042359,"BoundingBox(left=411815.0, bottom=3345965.0, right=416905.0, top=3351055.0)",32615,30.26521894055295,-93.89030788830807,20230428T164849
Hard_Negative_S2A_MSIL2A_20190911T082601_R021_T34LHP_20201004T114801_-10.42_23.91_image_l2a.tif,S2A_MSIL2A_20190911T082601_R021_T34LHP_20201004T114801,"BoundingBox(left=815925.0, bottom=8843735.0, right=821015.0, top=8848825.0)",32734,-10.423679009767657,23.908541302464656,20190911T082601
Hard_Negative_S2A_MSIL2A_20200401T065621_R063_T43WDQ_20200924T125830_66.66_74.62_image_l2a.tif,S2A_MSIL2A_20200401T065621_R063_T43WDQ_20200924T125830,"BoundingBox(left=480455.0, bottom=7390645.0, right=485545.0, top=7395735.0)",32643,66.65693013502103,74.61546911835106,20200401T065621
Hard_Negative_S2A_MSIL2A_20240619T021351_R060_T51MTN_20240619T061551_-6.77_121.16_image_l2a.tif,S2A_MSIL2A_20240619T021351_R060_T51MTN_20240619T061551,"BoundingBox(left=293575.0, bottom=9249055.0, right=298665.0, top=9254145.0)",32751,-6.767194332686485,121.15532421595427,20240619T021351
Hard_Negative_S2B_MSIL2A_20190817T052949_R019_T43MBM_20201005T013340_-7.30_72.35_image_l2a.tif,S2B_MSIL2A_20190817T052949_R019_T43MBM_20201005T013340,"BoundingBox(left=204395.0, bottom=9190135.0, right=209485.0, top=9195225.0)",32743,-7.2958795504426,72.34591390864291,20190817T052949
Hard_Negative_S2A_MSIL2A_20180503T113321_R080_T28QEG_20201012T051801_19.72_-14.52_image_l2a.tif,S2A_MSIL2A_20180503T113321_R080_T28QEG_20201012T051801,"BoundingBox(left=547755.0, bottom=2177835.0, right=552845.0, top=2182925.0)",32628,19.718298709912098,-14.519993486878818,20180503T113321
Hard_Negative_S2A_MSIL2A_20231002T072731_R049_T37MGV_20231002T153730_-0.40_41.13_image_l2a.tif,S2A_MSIL2A_20231002T072731_R049_T37MGV_20231002T153730,"BoundingBox(left=734715.0, bottom=9953455.0, right=739805.0, top=9958545.0)",32737,-0.3978047023742327,41.131751564695584,20231002T072731
Hard_Negative_S2B_MSIL2A_20190720T090559_R050_T35TMK_20201005T170607_45.13_27.01_image_l2a.tif,S2B_MSIL2A_20190720T090559_R050_T35TMK_20201005T170607,"BoundingBox(left=497855.0, bottom=4994455.0, right=502945.0, top=4999545.0)",32635,45.126468951892136,27.005088395024345,20190720T090559
Hard_Negative_S2A_MSIL2A_20230207T041941_R090_T46QDJ_20240812T175553_20.99_92.36_image_l2a.tif,S2A_MSIL2A_20230207T041941_R090_T46QDJ_20240812T175553,"BoundingBox(left=430585.0, bottom=2318275.0, right=435675.0, top=2323365.0)",32646,20.98678725571172,92.35664178371061,20230207T041941
Hard_Negative_S2B_MSIL2A_20211228T034619_R075_T43DEC_20211228T123954_-70.08_75.78_image_l2a.tif,S2B_MSIL2A_20211228T034619_R075_T43DEC_20211228T123954,"BoundingBox(left=526995.0, bottom=2222835.0, right=532085.0, top=2227925.0)",32743,-70.07673431690861,75.77682924547277,20211228T034619
Hard_Negative_S2A_MSIL2A_20231017T164301_R126_T15SYR_20241027T174458_32.19_-90.61_image_l2a.tif,S2A_MSIL2A_20231017T164301_R126_T15SYR_20241027T174458,"BoundingBox(left=722985.0, bottom=3561435.0, right=728075.0, top=3566525.0)",32615,32.18976974843358,-90.6076658560849,20231017T164301
Hard_Negative_S2A_MSIL2A_20230409T235621_R116_T60WWA_20240807T043130_67.86_178.00_image_l2a.tif,S2A_MSIL2A_20230409T235621_R116_T60WWA_20240807T043130,"BoundingBox(left=539425.0, bottom=7525345.0, right=544515.0, top=7530435.0)",32660,67.86264155670092,177.9981339434994,20230409T235621
Hard_Negative_S2A_MSIL2A_20220718T132251_R038_T23MQQ_20220719T015627_-5.17_-43.08_image_l2a.tif,S2A_MSIL2A_20220718T132251_R038_T23MQQ_20220719T015627,"BoundingBox(left=710185.0, bottom=9425555.0, right=715275.0, top=9430645.0)",32723,-5.17111179062095,-43.08084339356515,20220718T132251
Hard_Negative_S2A_MSIL2A_20230101T093411_R136_T32NPN_20240807T065838_6.86_10.55_image_l2a.tif,S2A_MSIL2A_20230101T093411_R136_T32NPN_20240807T065838,"BoundingBox(left=669115.0, bottom=755745.0, right=674205.0, top=760835.0)",32632,6.85764480616852,10.5535217709293,20230101T093411
Hard_Negative_S2A_MSIL2A_20230818T133841_R124_T22KDD_20241024T231746_-19.69_-51.17_image_l2a.tif,S2A_MSIL2A_20230818T133841_R124_T22KDD_20241024T231746,"BoundingBox(left=479825.0, bottom=7820475.0, right=484915.0, top=7825565.0)",32722,-19.688136542407754,-51.16821291752453,20230818T133841
Hard_Negative_S2A_MSIL2A_20210107T081321_R078_T35NQB_20210121T101023_1.47_29.35_image_l2a.tif,S2A_MSIL2A_20210107T081321_R078_T35NQB_20210121T101023,"BoundingBox(left=759115.0, bottom=160035.0, right=764205.0, top=165125.0)",32635,1.4696627713075934,29.351577132439807,20210107T081321
Hard_Negative_S2B_MSIL2A_20191224T061749_R005_T37DEC_20201003T091017_-70.06_39.31_image_l2a.tif,S2B_MSIL2A_20191224T061749_R005_T37DEC_20201003T091017,"BoundingBox(left=509165.0, bottom=2225205.0, right=514255.0, top=2230295.0)",32737,-70.05690511970113,39.307688791842125,20191224T061749
Hard_Negative_S2A_MSIL2A_20180103T133221_R081_T22HBJ_20201014T030113_-32.74_-53.59_image_l2a.tif,S2A_MSIL2A_20180103T133221_R081_T22HBJ_20201014T030113,"BoundingBox(left=254755.0, bottom=6371685.0, right=259845.0, top=6376775.0)",32722,-32.74304335189825,-53.59021555130771,20180103T133221
Hard_Negative_S2B_MSIL2A_20180102T093359_R136_T33QUA_20201014T025210_18.81_13.59_image_l2a.tif,S2B_MSIL2A_20180102T093359_R136_T33QUA_20201014T025210,"BoundingBox(left=348515.0, bottom=2078215.0, right=353605.0, top=2083305.0)",32633,18.813278431657345,13.58657189397903,20180102T093359
Hard_Negative_S2B_MSIL2A_20221005T031609_R089_T43CDS_20240712T230156_-75.38_73.80_image_l2a.tif,S2B_MSIL2A_20221005T031609_R089_T43CDS_20240712T230156,"BoundingBox(left=463695.0, bottom=1631435.0, right=468785.0, top=1636525.0)",32743,-75.37705190017181,73.80179708401357,20221005T031609
Hard_Negative_S2A_MSIL2A_20211113T233821_R087_T57KVT_20211114T072350_-20.51_158.99_image_l2a.tif,S2A_MSIL2A_20211113T233821_R087_T57KVT_20211114T072350,"BoundingBox(left=496735.0, bottom=7729615.0, right=501825.0, top=7734705.0)",32757,-20.50927977787328,158.9930934680547,20211113T233821
Hard_Negative_S2A_MSIL2A_20220315T171051_R112_T14SNB_20240525T020114_32.63_-98.13_image_l2a.tif,S2A_MSIL2A_20220315T171051_R112_T14SNB_20240525T020114,"BoundingBox(left=578665.0, bottom=3607755.0, right=583755.0, top=3612845.0)",32614,32.627284335170074,-98.13428981892821,20220315T171051
Hard_Negative_S2A_MSIL2A_20190823T043701_R033_T47UMV_20201005T034534_53.26_98.12_image_l2a.tif,S2A_MSIL2A_20190823T043701_R033_T47UMV_20201005T034534,"BoundingBox(left=438935.0, bottom=5899145.0, right=444025.0, top=5904235.0)",32647,53.26122496898299,98.12266923386885,20190823T043701
Hard_Negative_S2B_MSIL2A_20220710T093039_R136_T33QVA_20240716T232818_18.92_14.94_image_l2a.tif,S2B_MSIL2A_20220710T093039_R136_T33QVA_20240716T232818,"BoundingBox(left=491505.0, bottom=2089995.0, right=496595.0, top=2095085.0)",32633,18.925090118718096,14.943489813410059,20220710T093039
Hard_Negative_S2B_MSIL2A_20220116T084209_R064_T35QMD_20220116T205634_21.54_26.43_image_l2a.tif,S2B_MSIL2A_20220116T084209_R064_T35QMD_20220116T205634,"BoundingBox(left=438395.0, bottom=2380045.0, right=443485.0, top=2385135.0)",32635,21.545141186762763,26.42963276811185,20220116T084209
Hard_Negative_S2B_MSIL2A_20200730T042709_R133_T47TMM_20200818T043055_46.57_98.56_image_l2a.tif,S2B_MSIL2A_20200730T042709_R133_T47TMM_20200818T043055,"BoundingBox(left=463975.0, bottom=5154685.0, right=469065.0, top=5159775.0)",32647,46.56779699802391,98.56311798395839,20200730T042709
Hard_Negative_S2B_MSIL2A_20220728T140709_R110_T21MVQ_20240716T001518_-5.07_-57.44_image_l2a.tif,S2B_MSIL2A_20220728T140709_R110_T21MVQ_20240716T001518,"BoundingBox(left=448245.0, bottom=9437275.0, right=453335.0, top=9442365.0)",32721,-5.067838963912401,-57.443958238719034,20220728T140709
Hard_Negative_S2B_MSIL2A_20210525T081609_R121_T35MLR_20210605T183221_-3.78_26.04_image_l2a.tif,S2B_MSIL2A_20210525T081609_R121_T35MLR_20210605T183221,"BoundingBox(left=390835.0, bottom=9579795.0, right=395925.0, top=9584885.0)",32735,-3.778113303861465,26.0398042783604,20210525T081609
Hard_Negative_S2A_MSIL2A_20211010T020451_R017_T51LWG_20211010T115858_-12.27_123.04_image_l2a.tif,S2A_MSIL2A_20211010T020451_R017_T51LWG_20211010T115858,"BoundingBox(left=502015.0, bottom=8641315.0, right=507105.0, top=8646405.0)",32751,-12.267554148593401,123.04193284954314,20211010T020451
Hard_Negative_S2A_MSIL2A_20220831T143741_R096_T19KDP_20240703T184907_-23.64_-69.12_image_l2a.tif,S2A_MSIL2A_20220831T143741_R096_T19KDP_20240703T184907,"BoundingBox(left=485325.0, bottom=7383375.0, right=490415.0, top=7388465.0)",32719,-23.637328739833883,-69.11893277204621,20220831T143741
Hard_Negative_S2B_MSIL2A_20200109T160629_R097_T18UXF_20201029T181703_54.35_-72.46_image_l2a.tif,S2B_MSIL2A_20200109T160629_R097_T18UXF_20201029T181703,"BoundingBox(left=662525.0, bottom=6023295.0, right=667615.0, top=6028385.0)",32618,54.35360531366364,-72.45989060586746,20200109T160629
Hard_Negative_S2B_MSIL2A_20221004T095029_R079_T32RQN_20221005T011342_24.71_11.67_image_l2a.tif,S2B_MSIL2A_20221004T095029_R079_T32RQN_20221005T011342,"BoundingBox(left=767575.0, bottom=2733195.0, right=772665.0, top=2738285.0)",32632,24.71244022105085,11.670037713561836,20221004T095029
Hard_Negative_S2A_MSIL2A_20210216T150721_R082_T19NDD_20210218T234106_3.38_-69.43_image_l2a.tif,S2A_MSIL2A_20210216T150721_R082_T19NDD_20210218T234106,"BoundingBox(left=450075.0, bottom=371325.0, right=455165.0, top=376415.0)",32619,3.3823853976543283,-69.42652674919697,20210216T150721
Hard_Negative_S2B_MSIL2A_20210513T023549_R089_T50QMH_20210514T141122_20.64_116.86_image_l2a.tif,S2B_MSIL2A_20210513T023549_R089_T50QMH_20210514T141122,"BoundingBox(left=482315.0, bottom=2280215.0, right=487405.0, top=2285305.0)",32650,20.644036832925792,116.85466158555042,20210513T023549
Hard_Negative_S2A_MSIL2A_20190306T025601_R032_T51VXD_20201030T174745_56.94_125.66_image_l2a.tif,S2A_MSIL2A_20190306T025601_R032_T51VXD_20201030T174745,"BoundingBox(left=659185.0, bottom=6311005.0, right=664275.0, top=6316095.0)",32651,56.937279290583575,125.65825721954312,20190306T025601
Hard_Negative_S2A_MSIL2A_20210423T221941_R029_T60KYG_20210425T131018_-16.76_179.14_image_l2a.tif,S2A_MSIL2A_20210423T221941_R029_T60KYG_20210425T131018,"BoundingBox(left=725375.0, bottom=8142925.0, right=730465.0, top=8148015.0)",32760,-16.762690275886403,179.13814823719284,20210423T221941
Hard_Negative_S2A_MSIL2A_20180102T021341_R060_T51NWB_20201014T024403_0.88_123.62_image_l2a.tif,S2A_MSIL2A_20180102T021341_R060_T51NWB_20201014T024403,"BoundingBox(left=566175.0, bottom=94665.0, right=571265.0, top=99755.0)",32651,0.8794372640027659,123.61762966220738,20180102T021341
Hard_Negative_S2B_MSIL2A_20181009T214749_R143_T01GEM_20201009T095901_-44.25_-176.15_image_l2a.tif,S2B_MSIL2A_20181009T214749_R143_T01GEM_20201009T095901,"BoundingBox(left=565215.0, bottom=5097865.0, right=570305.0, top=5102955.0)",32701,-44.246389324849915,-176.15130783240147,20181009T214749
Hard_Negative_S2A_MSIL2A_20230207T011721_R088_T53JLL_20230207T193604_-26.77_133.25_image_l2a.tif,S2A_MSIL2A_20230207T011721_R088_T53JLL_20230207T193604,"BoundingBox(left=323745.0, bottom=7035575.0, right=328835.0, top=7040665.0)",32753,-26.767523452139738,133.25289477036569,20230207T011721
Hard_Negative_S2A_MSIL2A_20211004T233821_R087_T57KVT_20211008T000239_-20.83_158.47_image_l2a.tif,S2A_MSIL2A_20211004T233821_R087_T57KVT_20211008T000239,"BoundingBox(left=442555.0, bottom=7693615.0, right=447645.0, top=7698705.0)",32757,-20.83376290237125,158.4723377291985,20211004T233821
Hard_Negative_S2A_MSIL2A_20200104T024111_R089_T50PNB_20201002T223851_15.10_117.72_image_l2a.tif,S2A_MSIL2A_20200104T024111_R089_T50PNB_20201002T223851,"BoundingBox(left=574465.0, bottom=1667095.0, right=579555.0, top=1672185.0)",32650,15.101156465538939,117.71664664288294,20200104T024111
Hard_Negative_S2A_MSIL2A_20210503T182921_R027_T11SLT_20210611T001001_33.68_-118.13_image_l2a.tif,S2A_MSIL2A_20210503T182921_R027_T11SLT_20210611T001001,"BoundingBox(left=392305.0, bottom=3724735.0, right=397395.0, top=3729825.0)",32611,33.68023864941303,-118.13437556326926,20210503T182921
Hard_Negative_S2A_MSIL2A_20220703T102611_R108_T31RCQ_20220704T011757_31.10_1.46_image_l2a.tif,S2A_MSIL2A_20220703T102611_R108_T31RCQ_20220704T011757,"BoundingBox(left=351015.0, bottom=3439475.0, right=356105.0, top=3444565.0)",32631,31.10289975871706,1.4644802410336957,20220703T102611
Hard_Negative_S2A_MSIL2A_20220722T011741_R088_T53KLT_20220724T035733_-20.00_133.19_image_l2a.tif,S2A_MSIL2A_20220722T011741_R088_T53KLT_20220724T035733,"BoundingBox(left=307895.0, bottom=7785255.0, right=312985.0, top=7790345.0)",32753,-19.99722856611838,133.18811461586452,20220722T011741
Hard_Negative_S2A_MSIL2A_20231221T010111_R045_T55QCU_20231222T031328_16.68_145.80_image_l2a.tif,S2A_MSIL2A_20231221T010111_R045_T55QCU_20231222T031328,"BoundingBox(left=369355.0, bottom=1841565.0, right=374445.0, top=1846655.0)",32655,16.6761025566829,145.79865742393648,20231221T010111
Hard_Negative_S2B_MSIL2A_20240415T051649_R062_T42MZV_20240415T093234_-5.38_71.97_image_l2a.tif,S2B_MSIL2A_20240415T051649_R062_T42MZV_20240415T093234,"BoundingBox(left=827095.0, bottom=9401895.0, right=832185.0, top=9406985.0)",32742,-5.380796171579794,71.97409463683049,20240415T051649
Hard_Negative_S2A_MSIL2A_20230410T045701_R119_T45SVU_20230410T113157_34.85_86.83_image_l2a.tif,S2A_MSIL2A_20230410T045701_R119_T45SVU_20230410T113157,"BoundingBox(left=482065.0, bottom=3854105.0, right=487155.0, top=3859195.0)",32645,34.85205498189934,86.83164032322152,20230410T045701
Hard_Negative_S2A_MSIL2A_20230613T112121_R037_T28QFJ_20240927T183056_21.14_-13.97_image_l2a.tif,S2A_MSIL2A_20230613T112121_R037_T28QFJ_20240927T183056,"BoundingBox(left=604085.0, bottom=2335925.0, right=609175.0, top=2341015.0)",32628,21.144365452047406,-13.973055675946371,20230613T112121
Hard_Negative_S2B_MSIL2A_20200330T034529_R104_T47QQE_20201021T124625_22.21_101.27_image_l2a.tif,S2B_MSIL2A_20200330T034529_R104_T47QQE_20201021T124625,"BoundingBox(left=731835.0, bottom=2455515.0, right=736925.0, top=2460605.0)",32647,22.212076781556295,101.27363699425916,20200330T034529
Hard_Negative_S2B_MSIL2A_20220208T103109_R108_T30QWE_20220220T114449_17.87_-2.18_image_l2a.tif,S2B_MSIL2A_20220208T103109_R108_T30QWE_20220220T114449,"BoundingBox(left=584475.0, bottom=1973275.0, right=589565.0, top=1978365.0)",32630,17.86842282602378,-2.1786181817147456,20220208T103109
Hard_Negative_S2A_MSIL2A_20190727T095031_R079_T34VFM_20201106T030019_59.79_23.15_image_l2a.tif,S2A_MSIL2A_20190727T095031_R079_T34VFM_20201106T030019,"BoundingBox(left=617875.0, bottom=6627885.0, right=622965.0, top=6632975.0)",32634,59.79409188216371,23.145887964662187,20190727T095031
Hard_Negative_S2A_MSIL2A_20211003T065721_R063_T40SDJ_20211003T190550_39.15_56.78_image_l2a.tif,S2A_MSIL2A_20211003T065721_R063_T40SDJ_20211003T190550,"BoundingBox(left=478805.0, bottom=4331445.0, right=483895.0, top=4336535.0)",32640,39.15491057359161,56.78414059454843,20211003T065721
Hard_Negative_S2B_MSIL2A_20220117T081159_R078_T36PWV_20220117T232253_12.99_33.87_image_l2a.tif,S2B_MSIL2A_20220117T081159_R078_T36PWV_20220117T232253,"BoundingBox(left=591975.0, bottom=1433825.0, right=597065.0, top=1438915.0)",32636,12.991613327829597,33.871565620731886,20220117T081159
Hard_Negative_S2A_MSIL2A_20210905T173901_R098_T13TFF_20210906T065203_41.07_-102.92_image_l2a.tif,S2A_MSIL2A_20210905T173901_R098_T13TFF_20210906T065203,"BoundingBox(left=672465.0, bottom=4546115.0, right=677555.0, top=4551205.0)",32613,41.07037112246292,-102.91689873225687,20210905T173901
Hard_Negative_S2A_MSIL2A_20210827T141051_R110_T20JNN_20210828T004748_-29.08_-62.11_image_l2a.tif,S2A_MSIL2A_20210827T141051_R110_T20JNN_20210828T004748,"BoundingBox(left=584035.0, bottom=6780195.0, right=589125.0, top=6785285.0)",32720,-29.08075860839814,-62.110408490104106,20210827T141051
Hard_Negative_S2B_MSIL2A_20221105T124909_R109_T16CDT_20221106T103745_-79.17_-87.11_image_l2a.tif,S2B_MSIL2A_20221105T124909_R109_T16CDT_20221106T103745,"BoundingBox(left=495075.0, bottom=1208635.0, right=500165.0, top=1213725.0)",32716,-79.16881314087404,-87.11368741386457,20221105T124909
Hard_Negative_S2A_MSIL2A_20211224T110451_R094_T29RPJ_20230126T022139_26.09_-7.91_image_l2a.tif,S2A_MSIL2A_20211224T110451_R094_T29RPJ_20230126T022139,"BoundingBox(left=606435.0, bottom=2883575.0, right=611525.0, top=2888665.0)",32629,26.09011843855172,-7.910248519215785,20211224T110451
Hard_Negative_S2A_MSIL2A_20230328T233811_R087_T57KVS_20240830T063719_-21.02_158.58_image_l2a.tif,S2A_MSIL2A_20230328T233811_R087_T57KVS_20240830T063719,"BoundingBox(left=453375.0, bottom=7673155.0, right=458465.0, top=7678245.0)",32757,-21.01891741462082,158.57580919631286,20230328T233811
Hard_Negative_S2B_MSIL2A_20200709T081609_R121_T39VVL_20200912T150942_63.24_50.28_image_l2a.tif,S2B_MSIL2A_20200709T081609_R121_T39VVL_20200912T150942,"BoundingBox(left=461475.0, bottom=7010235.0, right=466565.0, top=7015325.0)",32639,63.24222963164402,50.28367790724502,20200709T081609
Hard_Negative_S2A_MSIL2A_20221219T042201_R090_T46REQ_20221219T174801_26.99_93.50_image_l2a.tif,S2A_MSIL2A_20221219T042201_R090_T46REQ_20221219T174801,"BoundingBox(left=546755.0, bottom=2983155.0, right=551845.0, top=2988245.0)",32646,26.992483527846662,93.49686822890116,20221219T042201
Hard_Negative_S2A_MSIL2A_20230519T052651_R105_T42PZU_20240903T210209_12.36_71.92_image_l2a.tif,S2A_MSIL2A_20230519T052651_R105_T42PZU_20240903T210209,"BoundingBox(left=814675.0, bottom=1365895.0, right=819765.0, top=1370985.0)",32642,12.363144805255384,71.91685584158643,20230519T052651
Hard_Negative_S2B_MSIL2A_20231206T091249_R050_T33PYS_20241029T125730_14.45_17.55_image_l2a.tif,S2B_MSIL2A_20231206T091249_R050_T33PYS_20241029T125730,"BoundingBox(left=772855.0, bottom=1596365.0, right=777945.0, top=1601455.0)",32633,14.448935879711893,17.55451238163536,20231206T091249
Hard_Negative_S2B_MSIL2A_20221124T131909_R095_T16CDU_20221125T231818_-77.94_-87.56_image_l2a.tif,S2B_MSIL2A_20221124T131909_R095_T16CDU_20221125T231818,"BoundingBox(left=484465.0, bottom=1345595.0, right=489555.0, top=1350685.0)",32716,-77.94109640542209,-87.5571963414177,20221124T131909
Hard_Negative_S2A_MSIL2A_20211208T005711_R002_T53JQN_20211208T172746_-24.79_137.39_image_l2a.tif,S2A_MSIL2A_20211208T005711_R002_T53JQN_20211208T172746,"BoundingBox(left=738715.0, bottom=7254075.0, right=743805.0, top=7259165.0)",32753,-24.786185733651514,137.3862904449513,20211208T005711
Hard_Negative_S2A_MSIL2A_20180516T031541_R118_T52WEB_20201012T102740_68.60_129.13_image_l2a.tif,S2A_MSIL2A_20180516T031541_R118_T52WEB_20201012T102740,"BoundingBox(left=502685.0, bottom=7607535.0, right=507775.0, top=7612625.0)",32652,68.60279692407474,129.12851782016256,20180516T031541
Hard_Negative_S2B_MSIL2A_20190519T002719_R016_T54JXL_20201006T160838_-30.79_142.39_image_l2a.tif,S2B_MSIL2A_20190519T002719_R016_T54JXL_20201006T160838,"BoundingBox(left=630375.0, bottom=6590185.0, right=635465.0, top=6595275.0)",32754,-30.791043753209294,142.38924817526038,20190519T002719
Hard_Negative_S2B_MSIL2A_20210828T022549_R046_T50NNN_20210828T110748_6.50_117.28_image_l2a.tif,S2B_MSIL2A_20210828T022549_R046_T50NNN_20210828T110748,"BoundingBox(left=527905.0, bottom=716465.0, right=532995.0, top=721555.0)",32650,6.504753601748732,117.27540766270246,20210828T022549
Hard_Negative_S2B_MSIL2A_20200925T174009_R098_T13SEU_20200926T215929_34.46_-104.06_image_l2a.tif,S2B_MSIL2A_20200925T174009_R098_T13SEU_20200926T215929,"BoundingBox(left=583435.0, bottom=3810895.0, right=588525.0, top=3815985.0)",32613,34.45892192352342,-104.06389822055056,20200925T174009
Hard_Negative_S2B_MSIL2A_20210312T121649_R066_T26PQB_20210312T224317_14.91_-24.34_image_l2a.tif,S2B_MSIL2A_20210312T121649_R066_T26PQB_20210312T224317,"BoundingBox(left=783955.0, bottom=1647265.0, right=789045.0, top=1652355.0)",32626,14.907509849262977,-24.337045691200238,20210312T121649
Hard_Negative_S2A_MSIL2A_20190131T031951_R118_T48QWD_20201008T060609_16.66_105.69_image_l2a.tif,S2A_MSIL2A_20190131T031951_R118_T48QWD_20201008T060609,"BoundingBox(left=571225.0, bottom=1839915.0, right=576315.0, top=1845005.0)",32648,16.66351634771015,105.69181149686794,20190131T031951
Hard_Negative_S2B_MSIL2A_20230106T093259_R136_T33PUR_20240809T145250_13.60_13.70_image_l2a.tif,S2B_MSIL2A_20230106T093259_R136_T33PUR_20240809T145250,"BoundingBox(left=357315.0, bottom=1501795.0, right=362405.0, top=1506885.0)",32633,13.604324033051192,13.704578989638975,20230106T093259
Hard_Negative_S2B_MSIL2A_20190121T145259_R053_T13CDQ_20201008T033159_-76.83_-104.92_image_l2a.tif,S2B_MSIL2A_20190121T145259_R053_T13CDQ_20201008T033159,"BoundingBox(left=499515.0, bottom=1470195.0, right=504605.0, top=1475285.0)",32713,-76.82510577638925,-104.91889735059985,20190121T145259
Hard_Negative_S2A_MSIL2A_20220115T151711_R125_T19PDN_20220116T021457_10.90_-69.63_image_l2a.tif,S2A_MSIL2A_20220115T151711_R125_T19PDN_20220116T021457,"BoundingBox(left=428685.0, bottom=1202535.0, right=433775.0, top=1207625.0)",32619,10.900778411734123,-69.62928960265853,20220115T151711
Hard_Negative_S2A_MSIL2A_20210426T102021_R065_T31RFQ_20210523T180220_31.14_5.12_image_l2a.tif,S2A_MSIL2A_20210426T102021_R065_T31RFQ_20210523T180220,"BoundingBox(left=699665.0, bottom=3444235.0, right=704755.0, top=3449325.0)",32631,31.137529931621344,5.120964712695609,20210426T102021
Hard_Negative_S2B_MSIL2A_20231020T055849_R091_T44VMH_20231020T212411_56.49_80.19_image_l2a.tif,S2B_MSIL2A_20231020T055849_R091_T44VMH_20231020T212411,"BoundingBox(left=447655.0, bottom=6257915.0, right=452745.0, top=6263005.0)",32644,56.48594630104861,80.19129958709203,20231020T055849
Hard_Negative_S2B_MSIL2A_20190126T122209_R123_T20CNC_20201008T045503_-74.41_-62.87_image_l2a.tif,S2B_MSIL2A_20190126T122209_R123_T20CNC_20201008T045503,"BoundingBox(left=501465.0, bottom=1739505.0, right=506555.0, top=1744595.0)",32720,-74.41146677369505,-62.866193759749706,20190126T122209
Hard_Negative_S2A_MSIL2A_20190103T090351_R007_T33NYD_20201007T222333_3.15_17.56_image_l2a.tif,S2A_MSIL2A_20190103T090351_R007_T33NYD_20201007T222333,"BoundingBox(left=781755.0, bottom=346155.0, right=786845.0, top=351245.0)",32633,3.1516083263364614,17.55792630453304,20190103T090351
Hard_Negative_S2B_MSIL2A_20220217T041829_R090_T48VXP_20220224T100713_61.51_107.12_image_l2a.tif,S2B_MSIL2A_20220217T041829_R090_T48VXP_20220224T100713,"BoundingBox(left=610085.0, bottom=6818635.0, right=615175.0, top=6823725.0)",32648,61.507799252334244,107.11659583826629,20220217T041829
Hard_Negative_S2A_MSIL2A_20220309T020451_R017_T50HNJ_20220309T125148_-33.21_117.98_image_l2a.tif,S2A_MSIL2A_20220309T020451_R017_T50HNJ_20220309T125148,"BoundingBox(left=588505.0, bottom=6323015.0, right=593595.0, top=6328105.0)",32750,-33.205008417931694,117.97692781730152,20220309T020451
Hard_Negative_S2B_MSIL2A_20180118T133219_R081_T22KEE_20201025T210737_-18.52_-50.11_image_l2a.tif,S2B_MSIL2A_20180118T133219_R081_T22KEE_20201025T210737,"BoundingBox(left=591715.0, bottom=7949755.0, right=596805.0, top=7954845.0)",32722,-18.517728308479484,-50.106984210813664,20180118T133219
Hard_Negative_S2B_MSIL2A_20220520T063629_R120_T41SLR_20220521T173141_31.88_61.49_image_l2a.tif,S2B_MSIL2A_20220520T063629_R120_T41SLR_20220521T173141,"BoundingBox(left=354165.0, bottom=3525135.0, right=359255.0, top=3530225.0)",32641,31.875890524811012,61.48509594761191,20220520T063629
Hard_Negative_S2A_MSIL2A_20220321T054641_R048_T42QWM_20240522T053656_23.81_69.74_image_l2a.tif,S2A_MSIL2A_20220321T054641_R048_T42QWM_20240522T053656,"BoundingBox(left=572575.0, bottom=2630495.0, right=577665.0, top=2635585.0)",32642,23.806870092597862,69.73745684512545,20220321T054641
Hard_Negative_S2A_MSIL2A_20200729T142741_R053_T20MQA_20200818T001808_-4.06_-60.62_image_l2a.tif,S2A_MSIL2A_20200729T142741_R053_T20MQA_20200818T001808,"BoundingBox(left=761275.0, bottom=9548675.0, right=766365.0, top=9553765.0)",32720,-4.056682671717725,-60.62387950081171,20200729T142741
Hard_Negative_S2A_MSIL2A_20220620T065631_R063_T40SDD_20220621T153242_34.95_56.43_image_l2a.tif,S2A_MSIL2A_20220620T065631_R063_T40SDD_20220621T153242,"BoundingBox(left=444985.0, bottom=3865025.0, right=450075.0, top=3870115.0)",32640,34.94928439046265,56.42534661244779,20220620T065631
Hard_Negative_S2A_MSIL2A_20220825T085611_R007_T35RLP_20240720T132355_30.00_25.42_image_l2a.tif,S2A_MSIL2A_20220825T085611_R007_T35RLP_20240720T132355,"BoundingBox(left=345465.0, bottom=3317325.0, right=350555.0, top=3322415.0)",32635,30.000353518255974,25.424208165251848,20220825T085611
Hard_Negative_S2A_MSIL2A_20211129T071201_R020_T38KMA_20211129T235414_-22.49_44.65_image_l2a.tif,S2A_MSIL2A_20211129T071201_R020_T38KMA_20211129T235414,"BoundingBox(left=461745.0, bottom=7510175.0, right=466835.0, top=7515265.0)",32738,-22.491569109959187,44.65283097542722,20211129T071201
